#Firmware: console20250221 firmware 20250309@3858044272 proteus MINIMAL_PINS 20
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,0,20319.36,20319.36,0,0
1,0,0,0,20322.469,3.109,0,0
0,0,0,0,20334.17,11.701,0,0
1,0,0,0,20340.633,6.463,0,0
0,0,0,0,20349.099,8.466,0,0
1,0,0,0,20353.483,4.384,0,0
0,0,0,0,20360.342,6.859,0,0
1,0,0,0,20364.143,3.801,0,0
0,0,0,0,20370.098,5.955,0,0
1,0,0,0,20373.578,3.48,0,0
0,0,0,0,20379.064,5.486,0,0
1,0,0,0,20382.282,3.218,0,0
0,0,0,0,20387.459,5.177,0,0
1,0,0,0,20390.463,3.004,0,0
0,0,0,0,20395.354,4.891,0,0
1,0,0,0,20398.264,2.91,0,0
0,0,0,0,20402.97,4.706,0,0
1,0,0,0,20405.783,2.813,0,0
0,0,0,0,20410.407,4.624,0,0
1,0,0,0,20413.099,2.692,0,0
0,0,0,0,20417.602,4.503,0,0
1,0,0,0,20420.255,2.653,0,0
0,0,0,0,20424.687,4.432,0,0
1,0,0,0,20427.316,2.629,0,0
0,0,0,0,20431.717,4.401,0,0
1,0,0,0,20434.339,2.622,0,0
0,0,0,0,20438.744,4.405,0,0
1,0,0,0,20441.342,2.598,0,0
0,0,0,0,20445.796,4.454,0,0
1,0,0,0,20448.419,2.623,0,0
0,0,0,0,20452.924,4.505,0,0
1,0,0,0,20455.64,2.716,0,0
0,0,0,0,20460.25,4.61,0,0
1,0,0,0,20463.072,2.822,0,0
0,0,0,0,20467.949,4.877,0,0
1,0,0,0,20470.883,2.934,0,0
0,0,0,0,20476.09,5.207,0,0
1,0,0,0,20479.273,3.183,0,0
0,0,0,0,20484.993,5.72,0,0
1,0,0,0,20488.525,3.532,0,0
0,0,0,0,20495.038,6.513,0,0
1,0,0,0,20499.018,3.98,0,0
0,0,0,0,20506.549,7.531,0,0
1,0,0,0,20511.015,4.466,0,0
0,0,0,0,20519.131,8.116,0,0
1,0,0,0,20524.076,4.945,0,0
0,0,0,0,20531.753,7.677,0,0
1,0,0,0,20536.328,4.575,0,0
0,0,0,0,20542.837,6.509,0,0
1,0,0,0,20546.482,3.645,0,0
0,0,0,0,20551.77,5.288,0,0
1,0,0,0,20554.774,3.004,0,0
0,0,0,0,20559.181,4.407,0,0
1,0,0,0,20561.696,2.515,0,0
0,0,0,0,20565.468,3.772,0,0
1,0,0,0,20567.636,2.168,0,0
0,0,0,0,20570.994,3.358,0,0
1,0,0,0,20572.956,1.962,0,0
0,0,0,0,20576.051,3.095,0,0
1,0,0,0,20577.86,1.809,0,0
0,0,0,0,20580.771,2.911,0,0
1,0,0,0,20582.473,1.702,0,0
0,0,0,0,20585.237,2.764,0,0
1,0,0,0,20586.885,1.648,0,0
0,0,0,0,20589.583,2.698,0,0
1,0,0,0,20591.19,1.607,0,0
0,0,0,0,20593.857,2.667,0,0
1,0,0,0,20595.44,1.583,0,0
0,0,0,0,20598.067,2.627,0,0
1,0,0,0,20599.648,1.581,0,0
0,0,0,0,20602.277,2.629,0,0
1,0,0,0,20603.855,1.578,0,0
0,0,0,0,20606.503,2.648,0,0
1,0,0,0,20608.077,1.574,0,0
0,0,0,0,20614.546,6.469,0,0
1,0,0,0,20618.65,4.104,0,0
0,0,0,1,20622.798,4.148,0,0
1,0,0,1,20624.242,1.444,0,0
0,0,0,1,20626.737,2.495,0,0
1,0,0,1,20628.238,1.501,0,0
0,0,0,1,20630.733,2.495,0,0
1,0,0,1,20632.236,1.503,0,0
0,0,0,1,20634.789,2.553,0,0
1,0,0,1,20636.329,1.54,0,0
0,0,0,1,20638.899,2.57,0,0
1,0,0,1,20640.44,1.541,0,0
0,0,0,1,20643.042,2.602,0,0
1,0,0,1,20644.596,1.554,0,0
0,0,0,1,20647.241,2.645,0,1
1,0,0,1,20648.848,1.607,0,1
0,0,0,1,20651.562,2.714,0,1
1,0,0,1,20653.22,1.658,0,1
0,0,0,1,20656.069,2.849,0,1
1,0,0,1,20657.77,1.701,0,1
0,0,0,1,20660.719,2.949,0,1
1,0,0,1,20662.506,1.787,0,1
0,0,0,1,20665.597,3.091,0,0
1,0,0,1,20667.493,1.896,0,0
0,0,0,1,20670.757,3.264,0,0
1,0,0,1,20672.721,1.964,0,0
0,0,0,1,20676.093,3.372,0,0
1,0,0,1,20678.112,2.019,0,0
0,0,0,1,20681.518,3.406,0,0
1,0,0,1,20683.538,2.02,0,0
0,0,0,1,20686.851,3.313,0,0
0,0,1,1,20687.621,0.77,0,0
0,0,0,1,20687.623,0.002,0,0
1,0,0,1,20688.783,1.16,0,0
0,0,0,1,20691.875,3.092,0,0
1,0,0,1,20693.676,1.801,0,0
0,0,0,1,20696.509,2.833,0,0
1,0,0,1,20698.146,1.637,0,0
0,0,0,1,20700.744,2.598,0,0
1,0,0,1,20702.251,1.507,0,0
0,0,0,1,20704.667,2.416,0,0
1,0,0,1,20706.095,1.428,0,0
0,0,0,1,20708.403,2.308,0,0
1,0,0,1,20709.762,1.359,0,0
0,0,0,1,20711.995,2.233,0,0
1,0,0,1,20713.3,1.305,0,0
0,0,0,1,20715.454,2.154,0,0
1,0,0,1,20716.729,1.275,0,0
0,0,0,1,20718.842,2.113,0,0
1,0,0,1,20720.089,1.247,0,0
0,0,0,1,20722.182,2.093,0,0
1,0,0,1,20723.408,1.226,0,0
0,0,0,1,20725.469,2.061,0,0
1,0,0,1,20726.696,1.227,0,0
0,0,0,1,20728.759,2.063,0,0
1,0,0,1,20729.982,1.223,0,0
0,0,0,1,20732.057,2.075,0,0
1,0,0,1,20733.281,1.224,0,0
0,0,0,1,20735.354,2.073,0,0
1,0,0,1,20736.591,1.237,0,0
0,0,0,1,20738.682,2.091,0,0
1,0,0,1,20739.927,1.245,0,0
0,0,0,1,20742.047,2.12,0,0
1,0,0,1,20743.297,1.25,0,0
0,0,0,1,20745.427,2.13,0,0
1,0,0,1,20746.702,1.275,0,0
0,0,0,1,20748.871,2.169,0,0
1,0,0,1,20750.163,1.292,0,0
0,0,0,1,20752.382,2.219,0,0
1,0,0,1,20753.698,1.316,0,0
0,0,0,1,20755.945,2.247,0,0
1,0,0,1,20757.272,1.327,0,0
0,0,0,1,20759.469,2.197,0,0
1,0,0,1,20760.747,1.278,0,0
0,0,0,1,20762.902,2.155,0,0
1,0,0,1,20764.201,1.299,0,0
0,0,0,1,20766.44,2.239,0,1
1,0,0,1,20767.785,1.345,0,1
0,0,0,1,20770.124,2.339,0,1
1,0,0,1,20771.507,1.383,0,1
0,0,0,1,20773.84,2.333,0,1
1,0,0,1,20775.216,1.376,0,1
0,0,0,1,20777.558,2.342,0,1
1,0,0,1,20778.995,1.437,0,1
0,0,0,1,20781.487,2.492,0,1
1,0,0,1,20782.974,1.487,0,1
0,0,0,1,20785.536,2.562,0,0
1,0,0,1,20787.051,1.515,0,0
0,0,0,1,20789.622,2.571,1,0
1,0,0,1,20791.175,1.553,1,0
0,0,0,1,20793.79,2.615,1,0
1,0,0,1,20795.354,1.564,1,0
0,0,0,1,20797.953,2.599,1,0
1,0,0,1,20799.483,1.53,1,0
0,0,0,1,20801.972,2.489,1,0
1,0,0,1,20803.447,1.475,1,0
0,0,0,1,20805.813,2.366,1,0
1,0,0,1,20807.203,1.39,1,0
0,0,0,1,20809.437,2.234,1,0
1,0,0,1,20810.745,1.308,1,0
0,0,0,1,20812.852,2.107,1,0
1,0,0,1,20814.104,1.252,1,0
0,0,0,1,20816.144,2.04,1,0
1,0,0,1,20817.349,1.205,1,0
0,0,0,1,20819.346,1.997,1,0
1,0,0,1,20820.52,1.174,1,0
0,0,0,1,20822.464,1.944,1,0
1,0,0,1,20823.626,1.162,1,0
0,0,0,1,20825.546,1.92,1,0
1,0,0,1,20826.689,1.143,1,0
0,0,0,1,20828.592,1.903,1,0
1,0,0,1,20829.722,1.13,1,0
0,0,0,1,20831.6,1.878,1,0
1,0,0,1,20832.726,1.126,1,0
0,0,0,1,20834.601,1.875,1,0
1,0,0,1,20835.721,1.12,1,0
0,0,0,1,20837.603,1.882,1,0
1,0,0,1,20838.721,1.118,1,0
0,0,0,1,20843.56,4.839,1,0
1,0,0,1,20846.723,3.163,1,0
0,0,0,1,20849.765,3.042,1,0
1,0,0,1,20850.857,1.092,1,0
0,0,0,1,20852.798,1.941,1,0
1,0,0,1,20853.971,1.173,1,0
0,0,0,1,20855.946,1.975,1,0
1,0,0,1,20857.131,1.185,1,0
0,0,0,1,20859.146,2.015,1,0
1,0,0,1,20860.358,1.212,1,0
0,0,0,1,20862.422,2.064,1,0
1,0,0,1,20863.663,1.241,1,0
0,0,0,1,20865.789,2.126,1,0
1,0,0,1,20867.034,1.245,1,0
0,0,0,1,20869.099,2.065,1,1
1,0,0,1,20870.315,1.216,1,1
0,0,0,1,20872.346,2.031,1,1
1,0,0,1,20873.576,1.23,1,1
0,0,0,1,20875.712,2.136,1,1
1,0,0,1,20876.992,1.28,1,1
0,0,0,1,20879.236,2.244,1,1
1,0,0,1,20880.576,1.34,1,1
0,0,0,1,20882.822,2.246,1,1
1,0,0,1,20884.147,1.325,1,1
0,0,0,1,20886.397,2.25,1,1
1,0,0,1,20887.753,1.356,1,0
0,0,0,1,20890.086,2.333,0,0
1,0,0,1,20891.494,1.408,0,0
0,0,0,1,20893.885,2.391,0,0
1,0,0,1,20895.293,1.408,0,0
0,0,0,1,20897.615,2.322,0,0
1,0,0,1,20898.988,1.373,0,0
0,0,0,1,20901.231,2.243,0,0
1,0,0,1,20902.561,1.33,0,0
0,0,0,1,20904.723,2.162,0,0
1,0,0,1,20905.998,1.275,0,0
0,0,0,1,20908.084,2.086,0,0
1,0,0,1,20909.3,1.216,0,0
0,0,0,1,20911.293,1.993,0,0
1,0,0,1,20912.475,1.182,0,0
0,0,0,1,20914.417,1.942,0,0
1,0,0,1,20915.565,1.148,0,0
0,0,0,1,20917.479,1.914,0,0
1,0,0,1,20918.607,1.128,0,0
0,0,0,1,20920.489,1.882,0,0
1,0,0,1,20921.611,1.122,0,0
0,0,0,1,20923.484,1.873,0,0
1,0,0,1,20924.594,1.11,0,0
0,0,0,1,20926.466,1.872,0,0
1,0,0,1,20927.568,1.102,0,0
0,0,0,1,20929.424,1.856,0,0
1,0,0,1,20930.532,1.108,0,0
0,0,0,1,20932.395,1.863,0,0
1,0,0,1,20933.502,1.107,0,0
0,0,0,1,20935.379,1.877,0,0
1,0,0,1,20936.487,1.108,0,0
0,0,0,1,20938.365,1.878,0,0
1,0,0,1,20939.486,1.121,0,0
0,0,0,1,20941.381,1.895,0,0
1,0,0,1,20942.511,1.13,0,0
0,0,0,1,20944.434,1.923,0,0
1,0,0,1,20945.57,1.136,0,0
0,0,0,1,20947.502,1.932,0,0
1,0,0,1,20948.659,1.157,0,0
0,0,0,1,20950.625,1.966,0,0
1,0,0,1,20951.797,1.172,0,0
0,0,0,1,20953.806,2.009,0,0
1,0,0,1,20954.997,1.191,0,0
0,0,0,1,20957.032,2.035,0,0
1,0,0,1,20958.253,1.221,0,0
0,0,0,1,20960.309,2.056,0,0
1,0,0,1,20961.505,1.196,0,0
0,0,0,1,20963.506,2.001,0,0
1,0,0,1,20964.683,1.177,0,0
0,0,0,1,20966.672,1.989,0,1
1,0,0,1,20967.879,1.207,0,1
0,0,0,1,20969.967,2.088,0,1
1,0,0,1,20971.22,1.253,0,1
0,0,0,1,20973.404,2.184,0,1
1,0,0,1,20974.691,1.287,0,1
0,0,0,1,20976.85,2.159,0,1
1,0,0,1,20978.15,1.3,0,1
0,0,0,1,20980.344,2.194,0,1
1,0,0,1,20981.676,1.332,0,1
0,0,0,1,20983.98,2.304,0,1
1,0,0,1,20985.346,1.366,0,0
0,0,0,1,20987.692,2.346,1,0
1,0,0,1,20989.1,1.408,1,0
0,0,0,1,20991.434,2.334,1,0
1,0,0,1,20992.836,1.402,1,0
0,0,0,1,20995.168,2.332,1,0
1,0,0,1,20996.544,1.376,1,0
0,0,0,1,20998.802,2.258,1,0
1,0,0,1,21000.139,1.337,1,0
0,0,0,1,21002.305,2.166,1,0
1,0,0,1,21003.575,1.27,1,0
0,0,0,1,21005.636,2.061,1,0
1,0,0,1,21006.838,1.202,1,0
0,0,0,1,21008.79,1.952,1,0
1,0,0,1,21009.946,1.156,1,0
0,0,0,1,21011.833,1.887,1,0
1,0,0,1,21012.95,1.117,1,0
0,0,0,1,21014.798,1.848,1,0
1,0,0,1,21015.889,1.091,1,0
0,0,0,1,21017.697,1.808,1,0
1,0,0,1,21018.779,1.082,1,0
0,0,0,1,21020.575,1.796,1,0
1,0,0,1,21021.644,1.069,1,0
0,0,0,1,21023.429,1.785,1,0
1,0,0,1,21024.489,1.06,1,0
