#Firmware: console20250221 firmware 20250309@3858044272 proteus MINIMAL_PINS 7
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,0,7683.459,7683.459,0,0
1,0,0,0,7693.114,9.655,0,0
0,0,0,0,7702.649,9.535,0,0
1,0,0,0,7708.332,5.683,0,0
0,0,0,0,7715.346,7.014,0,0
1,0,0,0,7719.53,4.184,0,0
0,0,0,0,7725.622,6.092,0,0
1,0,0,0,7729.148,3.526,0,0
0,0,0,0,7734.641,5.493,0,0
1,0,0,0,7737.839,3.198,0,0
0,0,0,0,7742.916,5.077,0,0
1,0,0,0,7745.879,2.963,0,0
0,0,0,0,7750.665,4.786,0,0
1,0,0,0,7753.477,2.812,0,0
0,0,0,0,7758.033,4.556,0,0
1,0,0,0,7760.733,2.7,0,0
0,0,0,0,7765.179,4.446,0,0
1,0,0,0,7767.778,2.599,0,0
0,0,0,0,7772.001,4.223,0,0
1,0,0,0,7774.511,2.51,0,0
0,0,0,0,7778.601,4.09,0,0
1,0,0,0,7781.0,2.399,0,0
0,0,0,0,7784.867,3.867,0,0
1,0,0,0,7787.136,2.269,0,0
0,0,0,0,7790.813,3.677,0,0
1,0,0,0,7792.979,2.166,0,0
0,0,0,0,7796.456,3.477,0,0
1,0,0,0,7798.512,2.056,0,0
0,0,0,0,7801.87,3.358,0,0
1,0,0,0,7803.842,1.972,0,0
0,0,0,0,7807.056,3.214,0,0
1,0,0,0,7808.966,1.91,0,0
0,0,0,0,7812.089,3.123,0,0
1,0,0,0,7813.927,1.838,0,0
0,0,0,0,7816.98,3.053,0,0
1,0,0,0,7818.777,1.797,0,0
0,0,0,0,7821.753,2.976,0,0
1,0,0,0,7823.527,1.774,0,0
0,0,0,0,7826.479,2.952,0,0
1,0,0,0,7828.226,1.747,0,0
0,0,0,0,7831.155,2.929,0,0
1,0,0,0,7832.873,1.718,0,0
0,0,0,0,7835.746,2.873,0,0
1,0,0,0,7837.463,1.717,0,0
0,0,0,0,7840.315,2.852,0,0
1,0,0,0,7842.018,1.703,0,0
0,0,0,0,7844.863,2.845,0,0
1,0,0,0,7846.547,1.684,0,0
0,0,0,0,7849.38,2.833,0,0
1,0,0,0,7851.073,1.693,0,0
0,0,0,0,7853.904,2.831,0,0
1,0,0,0,7855.597,1.693,0,0
0,0,0,0,7858.44,2.843,0,0
1,0,0,0,7860.119,1.679,0,0
0,0,0,0,7862.941,2.822,0,0
1,0,0,0,7864.629,1.688,0,0
0,0,0,0,7867.469,2.84,0,0
1,0,0,0,7869.164,1.695,0,0
0,0,0,0,7872.032,2.868,0,0
1,0,0,0,7873.744,1.712,0,0
0,0,0,0,7876.622,2.878,0,0
1,0,0,0,7878.362,1.74,0,0
0,0,0,0,7881.295,2.933,0,0
1,0,0,0,7883.047,1.752,0,0
0,0,0,0,7886.036,2.989,0,0
1,0,0,0,7887.828,1.792,0,0
0,0,0,0,7890.875,3.047,0,0
1,0,0,0,7892.722,1.847,0,0
0,0,0,0,7895.889,3.167,0,0
1,0,0,0,7897.793,1.904,0,0
0,0,0,0,7901.104,3.311,0,0
1,0,0,0,7903.104,2.0,0,0
0,0,0,0,7906.571,3.467,0,0
1,0,0,0,7908.69,2.119,0,0
0,0,0,0,7912.388,3.698,0,0
1,0,0,0,7914.616,2.228,0,0
0,0,0,0,7918.561,3.945,0,0
1,0,0,0,7920.923,2.362,0,0
0,0,0,0,7924.998,4.075,0,0
1,0,0,0,7927.481,2.483,0,0
0,0,0,0,7931.625,4.144,0,0
1,0,0,0,7934.077,2.452,0,0
0,0,0,0,7938.034,3.957,0,0
1,0,0,0,7940.337,2.303,0,0
0,0,0,0,7943.971,3.634,0,0
1,0,0,0,7946.088,2.117,0,0
0,0,0,0,7949.335,3.247,0,0
1,0,0,0,7951.213,1.878,0,0
0,0,0,0,7954.134,2.921,0,0
1,0,0,0,7955.83,1.696,0,0
0,0,0,0,7958.511,2.681,0,0
1,0,0,0,7960.095,1.584,0,0
0,0,0,0,7962.626,2.531,0,0
1,0,0,0,7964.116,1.49,0,0
0,0,0,0,7966.536,2.42,0,0
1,0,0,0,7967.957,1.421,0,0
0,0,0,0,7970.27,2.313,0,0
1,0,0,0,7971.65,1.38,0,0
0,0,0,0,7973.907,2.257,0,0
1,0,0,0,7975.25,1.343,0,0
0,0,0,0,7977.475,2.225,0,0
1,0,0,0,7978.795,1.32,0,0
0,0,0,0,7980.986,2.191,0,0
1,0,0,0,7982.299,1.313,0,0
0,0,0,0,7984.488,2.189,0,0
1,0,0,0,7985.792,1.304,0,0
0,0,0,0,7987.989,2.197,0,0
1,0,0,0,7989.292,1.303,0,0
0,0,0,0,7994.945,5.653,0,0
1,0,0,0,7998.562,3.617,0,0
0,0,0,1,8002.194,3.632,0,0
1,0,0,1,8003.477,1.283,0,0
0,0,0,1,8005.756,2.279,0,0
1,0,0,1,8007.133,1.377,0,0
0,0,0,1,8009.439,2.306,0,0
1,0,0,1,8010.788,1.349,0,0
0,0,0,1,8013.01,2.222,0,0
1,0,0,1,8014.333,1.323,0,0
0,0,0,1,8016.558,2.225,0,0
1,0,0,1,8017.895,1.337,0,0
0,0,0,1,8020.207,2.312,0,0
1,0,0,1,8021.597,1.39,0,0
0,0,0,1,8023.958,2.361,0,1
1,0,0,1,8025.355,1.397,0,1
0,0,0,1,8027.678,2.323,0,1
1,0,0,1,8029.079,1.401,0,1
0,0,0,1,8031.462,2.383,0,1
1,0,0,1,8032.905,1.443,0,1
