#Firmware: console20250221 firmware N/A
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,75554.743,1.351,0,0
0,0,0,1,75556.929,2.186,0,0
1,0,0,1,75558.202,1.273,0,0
0,0,0,1,75560.272,2.07,0,0
1,0,0,1,75561.495,1.223,0,0
0,0,0,1,75563.498,2.003,0,0
1,0,0,1,75564.677,1.179,0,0
0,0,0,1,75566.643,1.966,0,0
1,0,0,1,75567.795,1.152,0,0
0,0,0,1,75569.719,1.924,0,0
1,0,0,1,75570.863,1.144,0,0
0,0,0,1,75572.768,1.905,0,0
1,0,0,1,75573.897,1.129,0,0
0,0,0,1,75575.796,1.899,0,0
1,0,0,1,75576.912,1.116,0,0
0,0,0,1,75578.789,1.877,0,0
1,0,0,1,75579.909,1.12,0,0
0,0,0,1,75581.789,1.88,0,0
1,0,0,1,75582.904,1.115,0,0
0,0,0,1,75584.795,1.891,0,0
1,0,0,1,75585.911,1.116,0,0
0,0,0,1,75587.799,1.888,0,0
1,0,0,1,75588.926,1.127,0,0
0,0,0,1,75590.829,1.903,0,0
1,0,0,1,75591.963,1.134,0,0
0,0,0,1,75593.891,1.928,0,0
1,0,0,1,75595.03,1.139,0,0
0,0,0,1,75596.965,1.935,0,0
1,0,0,1,75598.123,1.158,0,0
0,0,0,1,75600.09,1.967,0,0
1,0,0,1,75601.261,1.171,0,0
0,0,0,1,75603.268,2.007,0,0
1,0,0,1,75604.457,1.189,0,1
0,0,0,1,75606.491,2.034,0,1
1,0,0,1,75607.712,1.221,0,1
0,0,0,1,75609.798,2.086,0,1
1,0,0,1,75611.045,1.247,0,1
0,0,0,1,75613.15,2.105,0,1
1,0,0,1,75614.368,1.218,0,1
0,0,0,1,75616.379,2.011,0,1
1,0,0,1,75617.59,1.211,0,1
0,0,0,1,75619.629,2.039,0,1
1,0,0,1,75620.862,1.233,0,1
0,0,0,1,75623.023,2.161,0,0
1,0,0,1,75624.32,1.297,0,0
0,0,0,1,75626.562,2.242,0,0
1,0,0,1,75627.889,1.327,0,0
0,0,0,1,75630.103,2.214,0,0
1,0,0,1,75631.437,1.334,0,0
0,0,0,1,75633.713,2.276,0,0
1,0,0,1,75635.072,1.359,0,0
0,0,0,1,75637.409,2.337,1,0
1,0,0,1,75638.824,1.415,1,0
0,0,0,1,75641.202,2.378,1,0
1,0,0,1,75642.609,1.407,1,0
0,0,0,1,75644.938,2.329,1,0
1,0,0,1,75646.315,1.377,1,0
0,0,0,1,75648.562,2.247,1,0
1,0,0,1,75649.877,1.315,1,0
0,0,0,1,75651.96,2.083,1,0
1,0,0,1,75653.157,1.197,1,0
0,0,0,1,75654.999,1.842,1,0
1,0,0,1,75656.042,1.043,1,0
0,0,0,1,75657.634,1.592,1,0
1,0,0,1,75658.561,0.927,1,0
0,0,0,1,75659.998,1.437,1,0
1,0,0,1,75660.837,0.839,1,0
0,0,0,1,75662.18,1.343,1,0
1,0,0,1,75662.961,0.781,1,0
0,0,0,1,75664.231,1.27,1,0
1,0,0,1,75664.978,0.747,1,0
0,0,0,1,75666.203,1.225,1,0
1,0,0,1,75666.92,0.717,1,0
0,0,0,1,75668.107,1.187,1,0
1,0,0,1,75668.805,0.698,1,0
0,0,0,1,75669.952,1.147,1,0
1,0,0,1,75670.634,0.682,1,0
0,0,0,1,75671.758,1.124,1,0
1,0,0,1,75672.422,0.664,1,0
0,0,0,1,75673.529,1.107,1,0
1,0,0,1,75674.179,0.65,1,0
0,0,0,1,75676.945,2.766,1,0
1,0,0,1,75678.786,1.841,1,0
0,0,0,1,75680.397,1.611,1,0
1,0,0,1,75680.989,0.592,1,0
0,0,0,1,75682.04,1.051,1,0
1,0,0,1,75682.666,0.626,1,0
0,0,0,1,75683.715,1.049,1,0
1,0,0,1,75684.338,0.623,1,0
0,0,0,1,75685.386,1.048,1,1
1,0,0,1,75686.011,0.625,1,1
0,0,0,1,75687.062,1.051,1,1
1,0,0,1,75687.686,0.624,1,1
0,0,0,1,75688.745,1.059,1,1
1,0,0,1,75689.371,0.626,1,1
0,0,0,1,75690.429,1.058,1,1
1,0,0,1,75691.062,0.633,1,1
0,0,0,1,75692.132,1.07,1,1
1,0,0,1,75692.77,0.638,1,1
0,0,0,1,75693.856,1.086,1,1
1,0,0,1,75694.501,0.645,1,1
0,0,0,1,75695.596,1.095,1,1
1,0,0,1,75696.252,0.656,1,1
0,0,0,1,75697.368,1.116,1,1
1,0,0,1,75698.034,0.666,1,1
0,0,0,1,75699.175,1.141,1,1
