#Firmware: console20250221 firmware 20250309@3679800073 proteus MINIMAL_PINS 7291
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,1.27567172904E8,0.903,0,0
1,0,0,1,1.27567173844E8,0.94,0,1
0,0,0,1,1.27567174747E8,0.903,0,1
1,0,0,1,1.2756717569E8,0.943,1,1
0,0,0,1,1.27567176598E8,0.908,1,1
1,0,0,1,1.27567177544E8,0.946,1,0
0,0,0,1,1.27567178454E8,0.91,1,0
1,0,0,1,1.275671794E8,0.946,1,0
0,0,0,1,1.27567180309E8,0.909,1,0
1,0,0,1,1.27567181254E8,0.945,1,0
0,0,0,1,1.27567182163E8,0.909,1,0
1,0,0,1,1.27567183109E8,0.946,1,0
0,0,0,1,1.27567184018E8,0.909,1,0
1,0,0,1,1.27567184963E8,0.945,1,0
0,0,0,1,1.27567185869E8,0.906,1,0
1,0,0,1,1.27567186814E8,0.945,1,0
0,0,0,1,1.27567187724E8,0.91,1,0
1,0,0,1,1.27567188669E8,0.945,1,0
0,0,0,1,1.2756718958E8,0.911,1,0
1,0,0,1,1.27567190522E8,0.942,1,0
0,0,0,1,1.27567191431E8,0.909,1,0
1,0,0,1,1.27567192373E8,0.942,1,0
0,0,0,1,1.2756719328E8,0.907,1,0
1,0,0,1,1.27567195547E8,2.267,1,0
0,0,0,1,1.27567196988E8,1.441,1,0
1,0,0,1,1.2756719792E8,0.932,1,0
0,0,0,1,1.2756719883E8,0.91,1,0
1,0,0,1,1.27567199766E8,0.936,1,0
0,0,0,1,1.27567200671E8,0.905,1,0
1,0,0,1,1.2756720161E8,0.939,1,0
0,0,0,1,1.27567202517E8,0.907,1,0
1,0,0,1,1.27567203459E8,0.942,1,0
0,0,0,1,1.27567204367E8,0.908,1,0
1,0,0,1,1.27567205306E8,0.939,1,0
0,0,0,1,1.27567206212E8,0.906,1,0
1,0,0,1,1.27567207155E8,0.943,0,1
0,0,0,1,1.2756720807E8,0.915,0,1
1,0,0,1,1.27567209012E8,0.942,0,1
0,0,0,1,1.27567209926E8,0.914,0,1
1,0,0,1,1.2756721087E8,0.944,0,0
0,0,0,1,1.27567211787E8,0.917,0,0
1,0,0,1,1.27567212734E8,0.947,0,0
0,0,0,1,1.27567213651E8,0.917,0,0
1,0,0,1,1.27567214596E8,0.945,0,0
0,0,0,1,1.27567215508E8,0.912,0,0
1,0,0,1,1.27567216451E8,0.943,0,0
0,0,0,1,1.27567217365E8,0.914,0,0
1,0,0,1,1.27567218307E8,0.942,0,0
0,0,0,1,1.27567219216E8,0.909,0,0
1,0,0,1,1.27567220152E8,0.936,0,0
0,0,0,1,1.27567221057E8,0.905,0,0
1,0,0,1,1.2756722199E8,0.933,0,0
0,0,0,1,1.27567222894E8,0.904,0,0
1,0,0,1,1.27567223826E8,0.932,0,0
0,0,0,1,1.27567224728E8,0.902,0,0
1,0,0,1,1.27567225657E8,0.929,0,0
0,0,0,1,1.27567226556E8,0.899,0,0
1,0,0,1,1.27567227486E8,0.93,0,0
0,0,0,1,1.27567228388E8,0.902,0,0
1,0,0,1,1.27567229321E8,0.933,0,0
0,0,0,1,1.2756723022E8,0.899,0,0
1,0,0,1,1.27567231152E8,0.932,0,0
0,0,0,1,1.27567232051E8,0.899,0,0
1,0,0,1,1.27567232983E8,0.932,0,0
0,0,0,1,1.27567233884E8,0.901,0,0
1,0,0,1,1.27567234821E8,0.937,0,0
0,0,0,1,1.2756723572E8,0.899,0,0
1,0,0,1,1.27567236654E8,0.934,0,0
0,0,0,1,1.27567237555E8,0.901,0,0
1,0,0,1,1.27567238495E8,0.94,0,0
0,0,0,1,1.27567239396E8,0.901,0,0
1,0,0,1,1.27567240335E8,0.939,0,1
0,0,0,1,1.27567241236E8,0.901,0,1
